population_size,num_samples,r,seq_len,model,d,t1,t2
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,4337726.9735029945,1205854.409996473
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1205854.409996473,3088071.4165552976
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3088071.4165552976,1832211.8583194914
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1832211.8583194914,349925.36337808135
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,349925.36337808135,788273.2802917148
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,788273.2802917148,1209404.1924202063
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1209404.1924202063,170076.9022344595
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,170076.9022344595,1117507.1819967064
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1117507.1819967064,1117507.1819967064
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1117507.1819967064,397842.9051349649
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,397842.9051349649,1152286.6434218364
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1152286.6434218364,1291793.2456762257
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1291793.2456762257,272523.70467181585
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,272523.70467181585,190688.85687248464
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,190688.85687248464,5062709.208308715
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,5062709.208308715,307664.4512454757
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,307664.4512454757,808052.11178806
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,808052.11178806,3898558.191579364
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3898558.191579364,2203052.492165945
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2203052.492165945,1540145.9069465958
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1540145.9069465958,1783843.268592478
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1783843.268592478,1652674.6230249298
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1652674.6230249298,3654822.7028752165
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3654822.7028752165,198691.1496180958
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,198691.1496180958,410813.89624523825
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,410813.89624523825,6877176.710587709
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,6877176.710587709,1136215.936482827
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1136215.936482827,352105.70046397485
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,352105.70046397485,2245159.1317797485
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2245159.1317797485,2331431.104920265
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2331431.104920265,223932.50157700753
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,223932.50157700753,473792.1994864421
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,473792.1994864421,124656.30952156955
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,124656.30952156955,176714.1450186447
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,176714.1450186447,1169738.7302628045
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1169738.7302628045,590683.1230109779
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,590683.1230109779,2071303.721170468
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2071303.721170468,1531847.6759493498
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1531847.6759493498,553035.2562103509
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,553035.2562103509,3794708.5321589545
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3794708.5321589545,203613.64085474817
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,203613.64085474817,767296.2601501291
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,767296.2601501291,2038470.60738274
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2038470.60738274,2380378.84336324
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2380378.84336324,3224853.9569825754
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3224853.9569825754,2706065.234840618
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2706065.234840618,10816.409120460547
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,10816.409120460547,79585.84470112115
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,79585.84470112115,2622162.2667433782
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2622162.2667433782,2310316.8572857836
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2310316.8572857836,4230101.907887709
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,4230101.907887709,5386348.975345456
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,5386348.975345456,5316534.411746452
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,5316534.411746452,386656.6432303545
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,386656.6432303545,3394044.5526337354
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3394044.5526337354,381780.066007402
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,381780.066007402,1317492.6271943098
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1317492.6271943098,1013742.7591083414
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1013742.7591083414,3414223.4120298116
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3414223.4120298116,1673460.57318616
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1673460.57318616,296147.9768171329
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,296147.9768171329,2751140.7080394523
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2751140.7080394523,3793679.276313977
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3793679.276313977,486487.1995799713
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,486487.1995799713,460716.74267874844
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,460716.74267874844,3009964.7461186284
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3009964.7461186284,2354607.6226207004
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2354607.6226207004,2312627.8678684784
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2312627.8678684784,211788.0874664801
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,211788.0874664801,15891.590024622545
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,15891.590024622545,15891.590024622545
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,15891.590024622545,3006272.9398941654
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3006272.9398941654,4567796.467238955
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,4567796.467238955,4472841.195216083
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,4472841.195216083,2220422.2605905477
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2220422.2605905477,650405.762203025
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,650405.762203025,2941543.503752015
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2941543.503752015,1708140.687988367
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1708140.687988367,2685689.1212166077
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2685689.1212166077,670036.4011062947
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,670036.4011062947,3054185.9884036295
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3054185.9884036295,1536277.9793725796
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1536277.9793725796,801546.1509533037
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,801546.1509533037,659025.036453675
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,659025.036453675,1759510.9442371314
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1759510.9442371314,581614.3640503986
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,581614.3640503986,232370.24338764354
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,232370.24338764354,4023668.6601695404
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,4023668.6601695404,1337901.2426328447
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1337901.2426328447,1359142.194466925
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1359142.194466925,1164827.2617043462
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1164827.2617043462,817477.2701542381
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,817477.2701542381,2641397.293182694
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2641397.293182694,202289.7550036562
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,202289.7550036562,264787.5543973137
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,264787.5543973137,664884.5086906349
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,664884.5086906349,5241121.626677821
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,5241121.626677821,1756891.950696083
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1756891.950696083,4810838.184765532
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,4810838.184765532,2765535.036917263
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2765535.036917263,2296132.7763985815
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2296132.7763985815,2608698.437692635
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2608698.437692635,3238100.836249531
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3238100.836249531,1107844.8495663076
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1107844.8495663076,60546.94872103126
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,60546.94872103126,2823833.3827595
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2823833.3827595,56868.054828487446
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,56868.054828487446,3386136.127797905
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3386136.127797905,2209029.3386226906
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2209029.3386226906,3016931.604440763
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3016931.604440763,3469087.5640884778
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3469087.5640884778,4764700.729815245
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,4764700.729815245,796681.3877191421
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,796681.3877191421,1840486.11750636
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1840486.11750636,1868328.765638245
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1868328.765638245,1646810.4587116244
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1646810.4587116244,3207802.3870357126
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3207802.3870357126,403099.0466676388
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,403099.0466676388,2813784.3596837604
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2813784.3596837604,2443487.037748476
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2443487.037748476,991260.4070842236
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,991260.4070842236,4124678.5964387413
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,4124678.5964387413,114240.48912695414
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,114240.48912695414,51710.74146653322
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,51710.74146653322,51710.74146653322
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,51710.74146653322,51710.74146653322
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,51710.74146653322,7190762.207134938
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,7190762.207134938,224643.74038768202
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,224643.74038768202,539114.3797879221
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,539114.3797879221,3020567.566039316
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3020567.566039316,1398222.5764667888
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1398222.5764667888,3006363.5172824604
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3006363.5172824604,495586.1893837926
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,495586.1893837926,3340390.6831838842
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3340390.6831838842,258751.32990493276
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,258751.32990493276,898897.405163963
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,898897.405163963,3258037.746310091
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3258037.746310091,801687.9542877232
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,801687.9542877232,1014274.1087871945
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1014274.1087871945,408897.9723680037
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,408897.9723680037,5005457.445793203
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,5005457.445793203,3877647.611882368
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3877647.611882368,4365641.419671648
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,4365641.419671648,765875.8989203004
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,765875.8989203004,550778.2421795232
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,550778.2421795232,2152158.6170269614
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2152158.6170269614,2259078.8922599093
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2259078.8922599093,4435160.374848447
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,4435160.374848447,461583.98747298145
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,461583.98747298145,461583.98747298145
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,461583.98747298145,6067185.815059393
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,6067185.815059393,4693087.559660744
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,4693087.559660744,2687040.4787019533
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2687040.4787019533,791995.0550874678
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,791995.0550874678,6331134.647913434
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,6331134.647913434,5829351.062339234
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,5829351.062339234,1052011.6196530678
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1052011.6196530678,47552.86226156986
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,47552.86226156986,1279143.9933968708
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1279143.9933968708,2084105.4242845222
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2084105.4242845222,1305383.9554077256
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1305383.9554077256,3791819.9359800685
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3791819.9359800685,1910249.7432732438
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1910249.7432732438,4053449.5910030133
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,4053449.5910030133,5818750.60721148
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,5818750.60721148,632389.9326757223
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,632389.9326757223,12494262.127190689
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,12494262.127190689,738029.6704773454
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,738029.6704773454,814212.7693933382
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,814212.7693933382,839482.9144728256
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,839482.9144728256,62135.14188155621
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,62135.14188155621,62135.14188155621
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,62135.14188155621,62135.14188155621
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,62135.14188155621,62135.14188155621
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,62135.14188155621,364229.70715432166
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,364229.70715432166,1341769.785490446
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1341769.785490446,1964157.9485218537
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1964157.9485218537,3115998.674816429
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3115998.674816429,3964908.574666016
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3964908.574666016,137827.73016509123
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,137827.73016509123,176348.7093619605
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,176348.7093619605,2556637.748981387
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2556637.748981387,737247.8622671092
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,737247.8622671092,2473148.9662212566
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2473148.9662212566,1115562.2318061441
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1115562.2318061441,954859.0981087934
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,954859.0981087934,4233445.9649931975
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,4233445.9649931975,540868.8121019196
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,540868.8121019196,983041.7061393079
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,983041.7061393079,443684.0686866324
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,443684.0686866324,607373.7789798391
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,607373.7789798391,2212533.064677165
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2212533.064677165,1862443.2100074904
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1862443.2100074904,711324.6924713836
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,711324.6924713836,635199.8482231818
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,635199.8482231818,9038688.742154235
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,9038688.742154235,2332130.1681227414
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2332130.1681227414,5547251.046884241
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,5547251.046884241,335074.78354515805
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,335074.78354515805,1644005.0317518278
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1644005.0317518278,1789421.3834267226
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1789421.3834267226,30314.0958453062
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,30314.0958453062,1535690.8404346094
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1535690.8404346094,1594746.1932015002
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1594746.1932015002,1509763.5257871482
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1509763.5257871482,810948.3201523687
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,810948.3201523687,4239183.27367779
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,4239183.27367779,772173.843793196
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,772173.843793196,181643.9162643269
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,181643.9162643269,9759021.90457832
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,9759021.90457832,1598991.2532228716
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1598991.2532228716,4018976.970791382
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,4018976.970791382,3899268.109195156
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3899268.109195156,3521797.42778429
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3521797.42778429,4248719.3286979245
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,4248719.3286979245,637019.8687674527
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,637019.8687674527,2548541.8441759963
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2548541.8441759963,1235943.9762521097
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1235943.9762521097,367152.04767694126
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,367152.04767694126,5316888.367918437
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,5316888.367918437,3513434.1805444076
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3513434.1805444076,637019.8687674527
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,637019.8687674527,1423175.8064676325
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1423175.8064676325,179142.40588624036
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,179142.40588624036,2948223.6956173796
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2948223.6956173796,1627337.8568061055
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1627337.8568061055,948320.9196531663
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,948320.9196531663,855409.1491171083
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,855409.1491171083,777937.8373777788
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,777937.8373777788,1617422.9098608305
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1617422.9098608305,2349343.4455083236
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2349343.4455083236,3179296.776397147
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3179296.776397147,1470853.3502299318
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1470853.3502299318,1894413.5798590893
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1894413.5798590893,423285.21507901413
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,423285.21507901413,2566443.0891444515
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2566443.0891444515,404845.27284322184
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,404845.27284322184,2139250.0579523146
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2139250.0579523146,642113.1781853968
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,642113.1781853968,218568.87219726288
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,218568.87219726288,2222496.8222110444
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2222496.8222110444,792976.4041971948
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,792976.4041971948,2599724.5896762465
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2599724.5896762465,5898181.829935857
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,5898181.829935857,1349342.135952783
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1349342.135952783,2159749.815631507
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2159749.815631507,2600666.747793897
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2600666.747793897,736245.6399168143
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,736245.6399168143,805469.0741405467
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,805469.0741405467,6059886.72498712
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,6059886.72498712,51900.24989831272
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,51900.24989831272,51900.24989831272
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,51900.24989831272,2248084.839515647
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2248084.839515647,576746.0808743017
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,576746.0808743017,2425332.280390436
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2425332.280390436,269508.1456847364
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,269508.1456847364,1925101.1765538738
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1925101.1765538738,1869218.9544405069
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1869218.9544405069,893689.384331566
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,893689.384331566,2225382.0624983255
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2225382.0624983255,6195585.961852327
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,6195585.961852327,655598.7318050358
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,655598.7318050358,1349201.0217508997
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1349201.0217508997,231709.1990390661
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,231709.1990390661,2468043.335393279
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,2468043.335393279,649513.2094085028
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,649513.2094085028,558608.637185708
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,558608.637185708,3019040.940196397
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3019040.940196397,4711942.289904326
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,4711942.289904326,1970985.4763328426
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1970985.4763328426,983721.7135246806
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,983721.7135246806,958228.5480085438
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,958228.5480085438,3102087.282135012
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3102087.282135012,3925772.6709030704
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3925772.6709030704,1947733.1983591146
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1947733.1983591146,1947733.1983591146
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1947733.1983591146,1756209.4002552654
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1756209.4002552654,927562.5919148915
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,927562.5919148915,516931.44282315805
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,516931.44282315805,547030.361966167
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,547030.361966167,1770386.3477957197
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1770386.3477957197,267141.65872814215
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,267141.65872814215,1942173.4296664156
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1942173.4296664156,1052652.112296362
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1052652.112296362,3583060.4045012654
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3583060.4045012654,3728487.3641274287
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,3728487.3641274287,938774.0242115555
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,938774.0242115555,378763.93144303054
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,378763.93144303054,5280813.718179275
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,5280813.718179275,7130739.995917771
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,7130739.995917771,4654063.658652847
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,4654063.658652847,223032.07851731958
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,223032.07851731958,373502.4123075355
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,373502.4123075355,783601.1041578929
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,783601.1041578929,1145249.693870074
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,1145249.693870074,667534.8207242781
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,667534.8207242781,364309.49993201287
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,364309.49993201287,761178.3062692359
1000000.0,2,1e-08,1000000.0,smck_100000,1000.0,761178.3062692359,4104329.283820892
